No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date_time,date_time_month,RAIN_GROUP
12983,2014,8,23,22,159,181,2,65,1600,70,24.2,1001.2,18.6,1.8,NW,4.1,Wanshouxigong,8/23/2014 22:00,2014-08,Light Rain
12989,2014,8,24,4,29,33,2,32,600,53,23.4,1000.6,15.4,0.5,E,1.9,Wanshouxigong,8/24/2014 4:00,2014-08,No Rain
13096,2014,8,28,15,71,159,3,38,1000,137,25.1,1006.9,19,0.2,S,1.5,Wanshouxigong,8/28/2014 15:00,2014-08,No Rain
13097,2014,8,28,16,77.9,133.1,2,47.4,1000,105.8,23.9,1007,20,0.4,W,0.8,Wanshouxigong,8/28/2014 16:00,2014-08,No Rain
13099,2014,8,28,18,77,140,2,41,900,117,22.7,1007.2,21,0.2,W,0.6,Wanshouxigong,8/28/2014 18:00,2014-08,No Rain
13100,2014,8,28,19,82,185,2,49,1000,102,21.9,1007,20.5,0.1,NNW,0.4,Wanshouxigong,8/28/2014 19:00,2014-08,No Rain
13102,2014,8,28,21,101,102,2,74,1200,45,22.6,1009.1,19.4,0.4,E,2.1,Wanshouxigong,8/28/2014 21:00,2014-08,No Rain
13106,2014,8,29,1,85,85,2,29,1000,119,20.5,1009.1,18.1,0.7,NE,2,Wanshouxigong,8/29/2014 1:00,2014-08,No Rain
13107,2014,8,29,2,78,78,2,27,1200,108,20.5,1008.7,17.5,0.1,N,1.4,Wanshouxigong,8/29/2014 2:00,2014-08,No Rain
13135,2014,8,30,6,161,183,2,106,1600,2,23.3,1009.2,20.1,0.1,NE,1.5,Wanshouxigong,8/30/2014 6:00,2014-08,No Rain
13150,2014,8,30,21,160,160,2,83,1600,31,23.5,1007.1,21.6,3,NE,0.7,Wanshouxigong,8/30/2014 21:00,2014-08,Light Rain
13151,2014,8,30,22,141,141,2,57,1300,51,21.7,1007.2,20.5,7.7,ENE,0.9,Wanshouxigong,8/30/2014 22:00,2014-08,Moderate Rain
13170,2014,8,31,17,87,100,2,23,1000,155,23.4,1005.6,20.9,0.1,ESE,1.3,Wanshouxigong,8/31/2014 17:00,2014-08,No Rain
13173,2014,8,31,20,84,84,2,47,1200,91,22.6,1007.4,20.7,0.7,ESE,1.7,Wanshouxigong,8/31/2014 20:00,2014-08,No Rain
13180,2014,9,1,3,83,83,2,64,1900,2,21.9,1007.1,21.1,0.1,N,0,Wanshouxigong,9/1/2014 3:00,2014-09,No Rain
13181,2014,9,1,4,80,80,2,56,2100,5,21.9,1007,20.7,0.1,E,0.8,Wanshouxigong,9/1/2014 4:00,2014-09,No Rain
13198,2014,9,1,21,125.3,125.3,2,97,2000,15.2,21.7,1004.6,19.8,0.2,ENE,2.4,Wanshouxigong,9/1/2014 21:00,2014-09,No Rain
13199,2014,9,1,22,59,59,2,37,1200,80,21,1004.3,18.6,0.1,ENE,3.4,Wanshouxigong,9/1/2014 22:00,2014-09,No Rain
13200,2014,9,1,23,34,34,2,25,900,100,20.8,1004.6,19.3,0.9,ESE,0.7,Wanshouxigong,9/1/2014 23:00,2014-09,No Rain
13201,2014,9,2,0,24,24,2,24,900,97,20.7,1004.2,19.7,2.1,NW,0.9,Wanshouxigong,9/2/2014 0:00,2014-09,Light Rain
13202,2014,9,2,1,36,36,2,28,1000,81,20.5,1004.1,19.2,0.2,NNW,0.8,Wanshouxigong,9/2/2014 1:00,2014-09,No Rain
13203,2014,9,2,2,41,41,2,20,1000,96,20.4,1003.6,19.4,4,ENE,1.4,Wanshouxigong,9/2/2014 2:00,2014-09,Light Rain
13204,2014,9,2,3,43,43,2,21,900,89,20.3,1003.3,19.5,4.2,NE,1.5,Wanshouxigong,9/2/2014 3:00,2014-09,Moderate Rain
13205,2014,9,2,4,41,41,2,18,900,99,19.9,1003,18.9,1.4,NNE,1.1,Wanshouxigong,9/2/2014 4:00,2014-09,Light Rain
13206,2014,9,2,5,20,20,2,13,900,101,19.9,1003.1,18.9,0.7,ENE,1.3,Wanshouxigong,9/2/2014 5:00,2014-09,No Rain
13207,2014,9,2,6,21,21,2,16,900,93,20.1,1003.6,19.1,0.7,ENE,1.1,Wanshouxigong,9/2/2014 6:00,2014-09,No Rain
13208,2014,9,2,7,20,20,2,20,900,94,20.3,1003.5,19.3,0.8,NE,1.8,Wanshouxigong,9/2/2014 7:00,2014-09,No Rain
13209,2014,9,2,8,23,23,2,34,1000,77,20.6,1003.9,19.1,0.1,NE,2.7,Wanshouxigong,9/2/2014 8:00,2014-09,No Rain
13210,2014,9,2,9,22,22,2,46,1100,71,20.6,1004.2,19.3,0.3,NE,1.7,Wanshouxigong,9/2/2014 9:00,2014-09,No Rain
13211,2014,9,2,10,27,27,2,49,1100,66,20.7,1003.9,19.2,0.5,N,1.3,Wanshouxigong,9/2/2014 10:00,2014-09,No Rain
13213,2014,9,2,12,32,32,2,49,1100,62,22.5,1003.5,19.3,0.1,NE,1.4,Wanshouxigong,9/2/2014 12:00,2014-09,No Rain
13214,2014,9,2,13,30,51,2,41,1100,74,23.2,1003.1,17.6,0.1,N,1.3,Wanshouxigong,9/2/2014 13:00,2014-09,No Rain
13216,2014,9,2,15,21,21,2,38,1000,70,21.4,1003.6,19,1.4,ESE,1.2,Wanshouxigong,9/2/2014 15:00,2014-09,Light Rain
13217,2014,9,2,16,22,22,2,41,1100,65,20.8,1004.3,18,2.3,NW,0.7,Wanshouxigong,9/2/2014 16:00,2014-09,Light Rain
13218,2014,9,2,17,28,28,2,45,1200,57,20.8,1004.6,18.6,0.5,W,0.8,Wanshouxigong,9/2/2014 17:00,2014-09,No Rain
13437,2014,9,11,20,110,130,22,86,1400,70,22.3,1007.8,18.7,2.2,NW,1.4,Wanshouxigong,9/11/2014 20:00,2014-09,Light Rain
13438,2014,9,11,21,119,175,11,80,1900,50,21.3,1008,18.9,0.2,NE,1.2,Wanshouxigong,9/11/2014 21:00,2014-09,No Rain
13443,2014,9,12,2,126,126,4,87,1700,13,19.6,1008.2,18.3,0.6,WSW,1.3,Wanshouxigong,9/12/2014 2:00,2014-09,No Rain
13444,2014,9,12,3,110,110,2,73,1000,22,19.5,1008.3,18.5,0.3,WSW,1.2,Wanshouxigong,9/12/2014 3:00,2014-09,No Rain
13445,2014,9,12,4,92,92,2,58,900,28,19.2,1008.2,18,0.4,W,1.2,Wanshouxigong,9/12/2014 4:00,2014-09,No Rain
13446,2014,9,12,5,76,76,2,39,900,38,18.8,1008.6,17.5,0.1,W,0.9,Wanshouxigong,9/12/2014 5:00,2014-09,No Rain
13628,2014,9,19,19,57,57,6,44,900,114,19.3,1004.2,17.3,1.1,NE,0.7,Wanshouxigong,9/19/2014 19:00,2014-09,Light Rain
13629,2014,9,19,20,64,181,3,47,1100,93,18.8,1004.1,17.6,0.1,SSW,1.1,Wanshouxigong,9/19/2014 20:00,2014-09,No Rain
13630,2014,9,19,21,86,128,2,67,1500,37,18.9,1004.1,17.4,0.2,SW,0.5,Wanshouxigong,9/19/2014 21:00,2014-09,No Rain
13632,2014,9,19,23,144,144,2,77,1900,24,19.3,1003.7,17.6,0.1,NE,1.3,Wanshouxigong,9/19/2014 23:00,2014-09,No Rain
13701,2014,9,22,20,97,97,8,87,2400,7,19.7,1011.6,18,0.2,NE,1.6,Wanshouxigong,9/22/2014 20:00,2014-09,No Rain
13703,2014,9,22,22,107,107,2,78,2600,2,19.4,1011.9,18.1,0.9,NE,1.6,Wanshouxigong,9/22/2014 22:00,2014-09,No Rain
13704,2014,9,22,23,113,113,2,75,2700,2,19.3,1011.5,18.3,1.1,NE,1.3,Wanshouxigong,9/22/2014 23:00,2014-09,Light Rain
13705,2014,9,23,0,101,101,2,69,2600,2,19.4,1011.5,18.1,0.1,ENE,0.9,Wanshouxigong,9/23/2014 0:00,2014-09,No Rain
13706,2014,9,23,1,107,107,2,67,2700,2,19.2,1011.4,17.9,0.7,NE,1.2,Wanshouxigong,9/23/2014 1:00,2014-09,No Rain
13707,2014,9,23,2,88,88,2,65,2100,2,18.8,1011,17.3,1.7,NE,1.3,Wanshouxigong,9/23/2014 2:00,2014-09,Light Rain
13708,2014,9,23,3,72,72,2,60,1500,2,18.7,1011,16.8,0.1,ENE,1.2,Wanshouxigong,9/23/2014 3:00,2014-09,No Rain
13709,2014,9,23,4,68,68,2,53,1400,7,18.5,1011,16.8,0.6,N,0,Wanshouxigong,9/23/2014 4:00,2014-09,No Rain
13711,2014,9,23,6,48,48,2,38,900,16,18.6,1011.4,16.4,0.1,NE,1,Wanshouxigong,9/23/2014 6:00,2014-09,No Rain
13712,2014,9,23,7,46,46,2,47,1000,9,18.1,1012,17.1,1.3,NW,1.1,Wanshouxigong,9/23/2014 7:00,2014-09,Light Rain
13713,2014,9,23,8,44,44,2,57,1000,2,18.5,1012.5,17.2,0.5,NE,1,Wanshouxigong,9/23/2014 8:00,2014-09,No Rain
13714,2014,9,23,9,44,44,2,65,1100,2,19,1012.4,16.8,0.3,ENE,1.4,Wanshouxigong,9/23/2014 9:00,2014-09,No Rain
13715,2014,9,23,10,42,42,2,61,1100,4,19.2,1012,17,0.1,NE,1.3,Wanshouxigong,9/23/2014 10:00,2014-09,No Rain
13717,2014,9,23,12,47,47,2,52,1100,12,19.2,1011.1,16.8,0.3,NE,1.4,Wanshouxigong,9/23/2014 12:00,2014-09,No Rain
13718,2014,9,23,13,34,34,2,35,800,35,18.9,1010.4,17.2,0.5,ENE,1.5,Wanshouxigong,9/23/2014 13:00,2014-09,No Rain
13719,2014,9,23,14,37,37,2,39,800,29,18.4,1010.1,16.6,0.4,ENE,2.3,Wanshouxigong,9/23/2014 14:00,2014-09,No Rain
13720,2014,9,23,15,35,35,2,43,800,28,18.2,1009.9,16.9,1.5,ENE,1.1,Wanshouxigong,9/23/2014 15:00,2014-09,Light Rain
13721,2014,9,23,16,38,38,2,55,800,13,18,1009.5,16.8,0.9,NE,0.8,Wanshouxigong,9/23/2014 16:00,2014-09,No Rain
13722,2014,9,23,17,35,35,2,59,900,4,18,1009.4,17,0.6,E,1,Wanshouxigong,9/23/2014 17:00,2014-09,No Rain
13723,2014,9,23,18,49,49,2,74,1200,2,18.1,1009.2,17.3,0.3,ENE,1.6,Wanshouxigong,9/23/2014 18:00,2014-09,No Rain
13724,2014,9,23,19,56,56,2,80,1400,2,18.1,1009.8,17.3,0.2,NNE,0.5,Wanshouxigong,9/23/2014 19:00,2014-09,No Rain
13728,2014,9,23,23,85,85,2,59,2300,2,17.9,1010.3,17.1,0.2,NE,0.8,Wanshouxigong,9/23/2014 23:00,2014-09,No Rain
13730,2014,9,24,1,81,81,2,50,2100,2,17.8,1010,16.8,0.1,NE,1.3,Wanshouxigong,9/24/2014 1:00,2014-09,No Rain
13731,2014,9,24,2,38,38,2,52,1200,2,17.7,1009.8,16.9,0.3,ENE,1.6,Wanshouxigong,9/24/2014 2:00,2014-09,No Rain
13732,2014,9,24,3,26,26,2,53,2100,2,17.4,1010,16.4,0.1,NNW,1.7,Wanshouxigong,9/24/2014 3:00,2014-09,No Rain
13734,2014,9,24,5,37,37,2,55,2600,2,16.7,1010.2,15.9,0.2,NE,0,Wanshouxigong,9/24/2014 5:00,2014-09,No Rain
13909,2014,10,1,12,79,129,10,80,1100,9,12,1009.1,6.7,0.1,WNW,1.2,Wanshouxigong,10/1/2014 12:00,2014-10,No Rain
13910,2014,10,1,13,83,130,7,77,1200,6,10.6,1008.6,8.9,1.9,NW,1.4,Wanshouxigong,10/1/2014 13:00,2014-10,Light Rain
13911,2014,10,1,14,64,106,3,69,1000,3,10.4,1008.2,9.2,2.4,NW,2,Wanshouxigong,10/1/2014 14:00,2014-10,Light Rain
13912,2014,10,1,15,64,64,2,63,900,3,10.8,1007.9,9.6,0.7,NW,1.6,Wanshouxigong,10/1/2014 15:00,2014-10,No Rain
13914,2014,10,1,17,73,73,2,68,1300,2,11.1,1007.9,9.5,0.3,WNW,2.2,Wanshouxigong,10/1/2014 17:00,2014-10,No Rain
13915,2014,10,1,18,88,88,2,71,1400,2,11.4,1008.1,9.8,0.5,W,0.6,Wanshouxigong,10/1/2014 18:00,2014-10,No Rain
13916,2014,10,1,19,91,91,2,72,1300,2,11.3,1008.2,9.7,0.4,WNW,1.2,Wanshouxigong,10/1/2014 19:00,2014-10,No Rain
13917,2014,10,1,20,92,92,2,72,1300,2,11.4,1008.3,10.1,2.5,NW,1.2,Wanshouxigong,10/1/2014 20:00,2014-10,Light Rain
13918,2014,10,1,21,89,89,2,71,1300,2,11.4,1008.2,10.1,2.1,WNW,0.9,Wanshouxigong,10/1/2014 21:00,2014-10,Light Rain
13919,2014,10,1,22,88,88,2,70,1300,2,11.4,1007.7,10.5,0.5,NE,0.9,Wanshouxigong,10/1/2014 22:00,2014-10,No Rain
13966,2014,10,3,21,166,166,2,90,2600,3,15.6,1011.1,14.3,0.3,NE,0.7,Wanshouxigong,10/3/2014 21:00,2014-10,No Rain
13967,2014,10,3,22,150,150,2,81,2800,2,15.6,1011,14.8,0.7,E,0.2,Wanshouxigong,10/3/2014 22:00,2014-10,No Rain
13968,2014,10,3,23,137,137,2,76,3200,2,15.9,1010.9,14.9,0.6,WSW,1.1,Wanshouxigong,10/3/2014 23:00,2014-10,No Rain
13969,2014,10,4,0,134,134,2,74,3000,2,15.4,1010.8,14.1,0.2,W,1.2,Wanshouxigong,10/4/2014 0:00,2014-10,No Rain
13971,2014,10,4,2,68,68,2,29,1200,49,15,1010.4,14,0.2,SW,1.9,Wanshouxigong,10/4/2014 2:00,2014-10,No Rain
14072,2014,10,8,7,200,235,3,97,1400,2,14.4,1014.1,11.2,0.1,NNE,0.8,Wanshouxigong,10/8/2014 7:00,2014-10,No Rain
14162,2014,10,12,1,4,4,4,17,300,63,15.4,1021.6,4.7,0.1,NNE,2.7,Wanshouxigong,10/12/2014 1:00,2014-10,No Rain
15330,2014,11,29,17,291,440,13,120,4000,3,3.7,1019,1.2,0.3,NW,1.2,Wanshouxigong,11/29/2014 17:00,2014-11,No Rain
16679,2015,1,24,22,79,79,8,77,1400,2,0,1020,-1.6,0.2,SSW,1.1,Wanshouxigong,1/24/2015 22:00,2015-01,No Rain
16681,2015,1,25,0,82,82,8,62,1500,9,0,1018,-1.4,0.1,WSW,1.7,Wanshouxigong,1/25/2015 0:00,2015-01,No Rain
16781,2015,1,29,4,100,108,12,43,1300,21,-3,1019,-6.5,0.1,SSW,1.3,Wanshouxigong,1/29/2015 4:00,2015-01,No Rain
16895,2015,2,2,22,135,135,21,60,1400,34,0,1025,-1.6,0.4,W,1.3,Wanshouxigong,2/2/2015 22:00,2015-02,No Rain
16897,2015,2,3,0,125,125,14,65,1300,25,-1,1026,-2.9,0.1,W,0.7,Wanshouxigong,2/3/2015 0:00,2015-02,No Rain
17297,2015,2,19,16,118,196,35,29,1000,81,2,1022,0.2,0.3,SW,1.2,Wanshouxigong,2/19/2015 16:00,2015-02,No Rain
17298,2015,2,19,17,142,166,12,34,1100,59,2,1018,0.8,0.4,SSW,2,Wanshouxigong,2/19/2015 17:00,2015-02,No Rain
17299,2015,2,19,18,132,143,7,37,1100,53,1,1018,0,0.3,SW,1.5,Wanshouxigong,2/19/2015 18:00,2015-02,No Rain
17300,2015,2,19,19,121,128,6,37,1000,55,1,1019,0.1,0.2,SW,2,Wanshouxigong,2/19/2015 19:00,2015-02,No Rain
17301,2015,2,19,20,135,139,5,36,1000,53,1,1019,0.3,0.3,SW,1.2,Wanshouxigong,2/19/2015 20:00,2015-02,No Rain
17308,2015,2,20,3,130,130,7,35,1100,57,1,1016,0.1,0.4,SSW,1.6,Wanshouxigong,2/20/2015 3:00,2015-02,No Rain
17309,2015,2,20,4,126,126,4,35,1200,44,1,1017,0.3,1,SSW,0.7,Wanshouxigong,2/20/2015 4:00,2015-02,No Rain
17310,2015,2,20,5,100,100,3,32,900,49,1,1016,0.4,0.7,SSW,1.1,Wanshouxigong,2/20/2015 5:00,2015-02,No Rain
17311,2015,2,20,6,98,98,3,34,1100,40,1,1013,0.4,1.2,ESE,0,Wanshouxigong,2/20/2015 6:00,2015-02,Light Rain
17312,2015,2,20,7,104,104,3,42,1200,28,0,1018.8,-0.1,0.3,SE,0.6,Wanshouxigong,2/20/2015 7:00,2015-02,No Rain
17314,2015,2,20,9,108,108,4,46,1300,29,1,1014,0.3,0.7,WSW,0.5,Wanshouxigong,2/20/2015 9:00,2015-02,No Rain
17315,2015,2,20,10,108,108,6,44,1400,26,1,1013,0.1,0.3,SW,0.7,Wanshouxigong,2/20/2015 10:00,2015-02,No Rain
17316,2015,2,20,11,110,110,5,46,1400,20,1,1013,0.3,0.7,ESE,0.3,Wanshouxigong,2/20/2015 11:00,2015-02,No Rain
17317,2015,2,20,12,118,118,5,47,1400,16,2,1013,0.5,0.3,SSW,1.5,Wanshouxigong,2/20/2015 12:00,2015-02,No Rain
17319,2015,2,20,14,125,125,6,50,1700,15,2,1011,0.2,0.4,SW,1,Wanshouxigong,2/20/2015 14:00,2015-02,No Rain
17325,2015,2,20,20,197,197,6,58,2100,2,1,1010,0.1,0.1,WSW,0.8,Wanshouxigong,2/20/2015 20:00,2015-02,No Rain
17326,2015,2,20,21,205,205,6,58,2200,2,1,1013,0.1,0.3,SW,0.6,Wanshouxigong,2/20/2015 21:00,2015-02,No Rain
17327,2015,2,20,22,221,221,6,54,2100,2,0.1,1015.6,-0.8,1.1,SSE,0.7,Wanshouxigong,2/20/2015 22:00,2015-02,Light Rain
17328,2015,2,20,23,190,190,5,49,1800,7,1,1011,0.4,0.3,WSW,0.9,Wanshouxigong,2/20/2015 23:00,2015-02,No Rain
17498,2015,2,28,1,45,51,6,31,800,36,-1,1025,-3.7,0.1,SW,1.5,Wanshouxigong,2/28/2015 1:00,2015-02,No Rain
17499,2015,2,28,2,40,69,4,27,700,39,-1,1023,-3.5,0.1,SSW,2.7,Wanshouxigong,2/28/2015 2:00,2015-02,No Rain
17501,2015,2,28,4,39,41,2,26,800,36,-1,1023,-3.4,0.1,SW,1.8,Wanshouxigong,2/28/2015 4:00,2015-02,No Rain
17505,2015,2,28,8,89,99,2,40,1100,7,-1,1022,-2.1,0.4,SSW,0.9,Wanshouxigong,2/28/2015 8:00,2015-02,No Rain
17506,2015,2,28,9,101,101,2,38,1200,6,-1,1018,-2.1,0.3,SSW,1,Wanshouxigong,2/28/2015 9:00,2015-02,No Rain
17507,2015,2,28,10,112,112,3,38,1400,7,-1.1,1023.1,-2.8,0.3,SSW,1.3,Wanshouxigong,2/28/2015 10:00,2015-02,No Rain
17509,2015,2,28,12,189,189,10,36,1600,22,2,1017,-2,0.1,SSW,2.9,Wanshouxigong,2/28/2015 12:00,2015-02,No Rain
17514,2015,2,28,17,226,226,11,42,1600,42,3,1012,-1.4,0.1,WSW,1.8,Wanshouxigong,2/28/2015 17:00,2015-02,No Rain
18247,2015,3,31,6,143,148,18,46,2000,57,13,1006.1,9.4,0.1,E,1.3,Wanshouxigong,3/31/2015 6:00,2015-03,No Rain
18250,2015,3,31,9,151,165,12,81,3300,6,11.5,1009.7,9.2,2,ESE,1.8,Wanshouxigong,3/31/2015 9:00,2015-03,Light Rain
18251,2015,3,31,10,153,163,10,87,3600,2,11,1011.3,9.7,3.6,E,1.8,Wanshouxigong,3/31/2015 10:00,2015-03,Light Rain
18252,2015,3,31,11,148,148,10,82,3700,11,10.8,1011.6,9.4,0.6,E,1.6,Wanshouxigong,3/31/2015 11:00,2015-03,No Rain
18253,2015,3,31,12,150,150,14,83,3500,14,10.8,1012.4,9.2,0.1,ENE,1.3,Wanshouxigong,3/31/2015 12:00,2015-03,No Rain
18254,2015,3,31,13,134,134,12,67,2500,31,10.3,1012.2,8.7,0.2,ESE,2.2,Wanshouxigong,3/31/2015 13:00,2015-03,No Rain
18286,2015,4,1,21,41,95,6,55,700,49,9.8,1011,-0.1,0.1,W,1.3,Wanshouxigong,4/1/2015 21:00,2015-04,No Rain
18287,2015,4,1,22,52,96,4,57,800,42,8.6,1010.1,2.6,0.5,W,0.7,Wanshouxigong,4/1/2015 22:00,2015-04,No Rain
18288,2015,4,1,23,46,46,4,49,700,51,8.7,1009.7,0.6,0.1,NW,1.7,Wanshouxigong,4/1/2015 23:00,2015-04,No Rain
18289,2015,4,2,0,43,78,2,45,600,50,6.6,1008.5,2.5,1.4,NW,3.2,Wanshouxigong,4/2/2015 0:00,2015-04,Light Rain
18290,2015,4,2,1,36,36,2,32,700,61,5.9,1007.4,3.7,3.7,NNW,1.6,Wanshouxigong,4/2/2015 1:00,2015-04,Light Rain
18291,2015,4,2,2,40,40,2,25,800,66,5.5,1006.7,3.5,5,NW,2.2,Wanshouxigong,4/2/2015 2:00,2015-04,Moderate Rain
18292,2015,4,2,3,42,42,2,22,800,68,5.3,1004.9,3.6,2.7,NW,1.1,Wanshouxigong,4/2/2015 3:00,2015-04,Light Rain
18293,2015,4,2,4,39,39,2,19,900,66,5.2,1003.7,3.7,1.4,NE,1.3,Wanshouxigong,4/2/2015 4:00,2015-04,Light Rain
18294,2015,4,2,5,43,43,2,20,800,69,4.9,1003.2,3.2,0.9,NNE,1.3,Wanshouxigong,4/2/2015 5:00,2015-04,No Rain
18295,2015,4,2,6,49,49,2,22,800,66,4.6,1001.4,3.4,0.4,NNE,2,Wanshouxigong,4/2/2015 6:00,2015-04,No Rain
18299,2015,4,2,10,41,41,2,45,1000,46,6,998.1,2.8,0.1,NNW,2.1,Wanshouxigong,4/2/2015 10:00,2015-04,No Rain
18301,2015,4,2,12,36,36,2,28,800,78,7.8,995.5,3.3,0.1,NNW,2.8,Wanshouxigong,4/2/2015 12:00,2015-04,No Rain
18507,2015,4,11,2,159,223,10,92,1300,17,12.7,1014.6,8.2,0.1,ENE,3.8,Wanshouxigong,4/11/2015 2:00,2015-04,No Rain
18508,2015,4,11,3,227,243,18,68,2300,32,12.2,1014.7,7.7,0.1,ESE,3.4,Wanshouxigong,4/11/2015 3:00,2015-04,No Rain
18509,2015,4,11,4,253,253,27,72,3500,24,11.7,1014.6,8.2,0.1,E,1.3,Wanshouxigong,4/11/2015 4:00,2015-04,No Rain
18522,2015,4,11,17,92,92,9,35,1100,124,16.2,1014.3,7.4,0.1,SE,3.3,Wanshouxigong,4/11/2015 17:00,2015-04,No Rain
18527,2015,4,11,22,98,98,6,35,1300,66,11.2,1019.7,8.8,4.6,SSW,0.6,Wanshouxigong,4/11/2015 22:00,2015-04,Moderate Rain
18529,2015,4,12,0,6,6,2,23,400,62,8.3,1018.7,6.6,2.8,SE,0.9,Wanshouxigong,4/12/2015 0:00,2015-04,Light Rain
18556,2015,4,13,3,12,29,2,11,400,88,4.9,1025.9,-0.9,0.1,NE,3.8,Wanshouxigong,4/13/2015 3:00,2015-04,No Rain
18557,2015,4,13,4,14,14,2,8,400,94,5.3,1025.4,-1.8,0.1,NE,4.8,Wanshouxigong,4/13/2015 4:00,2015-04,No Rain
18693,2015,4,18,20,101,140,9,59,1400,74,17.8,1007.7,7.2,0.3,ESE,0.6,Wanshouxigong,4/18/2015 20:00,2015-04,No Rain
18907,2015,4,27,18,76,162,9,35,900,154,21.5,999.5,16.5,3.5,WSW,2.9,Wanshouxigong,4/27/2015 18:00,2015-04,Light Rain
18908,2015,4,27,19,29,43,2,50,900,71,21.5,998.6,15.6,0.2,NNE,1.6,Wanshouxigong,4/27/2015 19:00,2015-04,No Rain
19002,2015,5,1,17,35,36,2,24,600,61,14.5,1005.7,12.5,3.5,N,3.5,Wanshouxigong,5/1/2015 17:00,2015-05,Light Rain
19003,2015,5,1,18,29,29,2,28,600,57,14.8,1006.1,12.7,0.7,N,2.2,Wanshouxigong,5/1/2015 18:00,2015-05,No Rain
19004,2015,5,1,19,26,26,2,27,600,58,14.6,1006.9,12.3,0.7,NNE,2.4,Wanshouxigong,5/1/2015 19:00,2015-05,No Rain
19005,2015,5,1,20,29,29,2,36,700,47,14.4,1006.8,12.6,0.2,ENE,1.9,Wanshouxigong,5/1/2015 20:00,2015-05,No Rain
19006,2015,5,1,21,32,32,2,35,700,47,14.7,1007.5,13.1,0.6,WNW,1.5,Wanshouxigong,5/1/2015 21:00,2015-05,No Rain
19007,2015,5,1,22,27,27,2,27,600,54,14.6,1007.3,11.9,1,N,1.7,Wanshouxigong,5/1/2015 22:00,2015-05,No Rain
19190,2015,5,9,13,27,35,5,25,600,72,12.1,1014.4,3.6,0.6,ENE,2.8,Wanshouxigong,5/9/2015 13:00,2015-05,No Rain
19211,2015,5,10,10,33,118,7,43,700,49,9,1012.2,6.3,0.1,ENE,2.1,Wanshouxigong,5/10/2015 10:00,2015-05,No Rain
19212,2015,5,10,11,36,52,2,51,900,36,8.2,1012.1,6.7,0.8,ENE,2.1,Wanshouxigong,5/10/2015 11:00,2015-05,No Rain
19213,2015,5,10,12,42,42,2,53,1100,34,8.6,1011.8,7.8,1.1,E,1.8,Wanshouxigong,5/10/2015 12:00,2015-05,Light Rain
19214,2015,5,10,13,37,40,2,63,1600,22,8.6,1011.4,7.7,3,NNE,1.8,Wanshouxigong,5/10/2015 13:00,2015-05,Light Rain
19215,2015,5,10,14,44,44,2,61,1400,29,8.9,1011.7,7.8,5.2,N,2.6,Wanshouxigong,5/10/2015 14:00,2015-05,Moderate Rain
19216,2015,5,10,15,37,37,2,64,1500,25,8.9,1011,7.8,3.7,NNE,1.8,Wanshouxigong,5/10/2015 15:00,2015-05,Light Rain
19217,2015,5,10,16,32,32,2,60,1700,26,8.8,1009.7,8,3.5,ENE,2,Wanshouxigong,5/10/2015 16:00,2015-05,Light Rain
19218,2015,5,10,17,31,31,2,54,1400,37,9,1010,8.1,3.2,N,2.3,Wanshouxigong,5/10/2015 17:00,2015-05,Light Rain
19219,2015,5,10,18,29,29,2,52,1400,37,8.8,1009.6,7.9,3.9,NNE,1.5,Wanshouxigong,5/10/2015 18:00,2015-05,Light Rain
19220,2015,5,10,19,30,30,2,48,1400,40,9,1009.7,8.2,2.1,NNE,1.3,Wanshouxigong,5/10/2015 19:00,2015-05,Light Rain
19221,2015,5,10,20,32,32,2,50,1400,36,9.1,1009.9,8.2,0.8,NNE,1.5,Wanshouxigong,5/10/2015 20:00,2015-05,No Rain
19384,2015,5,17,15,126,194,28,35,1400,205,26.4,991.4,15.7,0.1,S,1.1,Wanshouxigong,5/17/2015 15:00,2015-05,No Rain
19388,2015,5,17,19,163,213,9,75,1600,135,23.2,991.3,18.1,0.8,NNW,1.3,Wanshouxigong,5/17/2015 19:00,2015-05,No Rain
19389,2015,5,17,20,151,173,9,68,1600,140,22.6,991.7,19.6,0.1,N,0.6,Wanshouxigong,5/17/2015 20:00,2015-05,No Rain
19391,2015,5,17,22,164,200,5,75,1700,78,21.9,994.1,17.7,0.9,NNW,1.3,Wanshouxigong,5/17/2015 22:00,2015-05,No Rain
19662,2015,5,29,5,88,98,2,33,1000,60,20.9,1001.2,17.1,0.5,SSW,0.9,Wanshouxigong,5/29/2015 5:00,2015-05,No Rain
19663,2015,5,29,6,89,89,2,38,1000,54,20.1,1001.1,18,0.2,ESE,0.7,Wanshouxigong,5/29/2015 6:00,2015-05,No Rain
19812,2015,6,4,11,27,61,2,75,900,36,20.6,1001.5,13.3,0.3,SSW,2.1,Wanshouxigong,6/4/2015 11:00,2015-06,No Rain
19813,2015,6,4,12,48,57,3,52,800,64,19.8,1000.8,14.8,1,SSW,1.9,Wanshouxigong,6/4/2015 12:00,2015-06,No Rain
19814,2015,6,4,13,51,51,2,39,800,73,19.1,999.6,14.6,0.9,SW,1.8,Wanshouxigong,6/4/2015 13:00,2015-06,No Rain
19815,2015,6,4,14,44,45,2,37,800,73,18.4,999.2,14.7,0.9,SW,3.7,Wanshouxigong,6/4/2015 14:00,2015-06,No Rain
